month,op,jobs,water_mgal
2013-05,HESS CORPORATION,22,33.097557
2013-05,HIGHMOUNT EXPLORATION & PRODUCTION,3,5.332309
2013-05,HILCORP ENERGY COMPANY,4,7.660988
2013-05,"HOLMES EXPLORATION, LLC",3,5.14528
2013-05,HORST ENERGY LLC,1,0.02919
2013-05,HUNT OIL COMPANY,9,27.641346
2013-05,"HUSKY VENTURES, INC.",1,13.460622
2013-05,INCLINE ENERGY,1,0.211134
2013-05,INDIGO MINERALS,4,5.544569
2013-05,INTERSTATE EXPLORATIONS LLC,4,3.827281
2013-05,"IRONWOOD OIL AND GAS, LLC",1,0.193872
2013-05,J CLEO THOMPSON,2,0.412107
2013-05,J-W OPERATING COMPANY,4,20.076726999999998
2013-05,"JAMEX, INC.",1,1.14876
2013-05,JERRY HESS OPERATING COMPANY,1,0.01418
2013-05,"JETTA OPERATING COMPANY, INC",3,7.453747
2013-05,JMA ENERGY COMPANY,1,3.374948
2013-05,"JMH PRODUCTION, LLC",2,0.171827
2013-05,JONES ENERGY LLC,2,2.693784
2013-05,"JUNO OPERATING COMPANY II, LLC",3,0.07135
2013-05,KINDER MORGAN,1,0.041495
2013-05,KODIAK OIL & GAS CORP,6,21.373563
2013-05,"LADDEX, LTD",1,0.643692
2013-05,"LAREDO PETROLEUM, INC.",5,16.051539
2013-05,LCS PRODUCTION COMPANY,2,10.286118
2013-05,"LEGACY OIL & GAS ND, INC.",3,0.266098
2013-05,LEGACY RESERVES OPERATING LP,5,4.757127
2013-05,LENORMAN OPERATING LLC,2,6.455819
2013-05,LEWIS ENERGY GROUP,15,37.716253828
2013-05,LIBERTY RESOURCES LLC,2,16.169874
2013-05,"LINN ENERGY, LLC",18,45.874687
2013-05,"LONGFELLOW ENERGY, LP",4,22.5537
2013-05,MACHA ENTERPRISES INC,1,0.00546
2013-05,MARATHON OIL,46,110.615882
2013-05,"MARLIN ENERGY RESOURCES, LLC",1,2.474472
2013-05,MATADOR PRODUCTION COMPANY,6,34.657494
2013-05,"MCELVAIN ENERGY, INC.",2,0.79758
2013-05,"MDS ENERGY, LTD",2,0.322899
2013-05,"MEDDERS OIL COMPANY, INC.",1,0.010794
2013-05,MEMORIAL RESOURCE DEVELOPMENT LLC,1,7.029204
2013-05,MERIT ENERGY COMPANY,3,6.759290999999999
2013-05,MEWBOURNE OIL COMPANY,11,13.269756999999998
2013-05,"MID-CON ENERGY OPERATING, LLC",2,0.17152699999999999
2013-05,MIDSTATES PETROLEUM COMPANY,4,6.9617260000000005
2013-05,MURPHY EXPLORATION AND PRODUCTION USA,19,145.866319
2013-05,MUSTANG FUEL CORPORATION,1,1.94833
2013-05,NAVIDAD RESOURCES LLC,1,1.786218
2013-05,"NEWARK E&P OPERATING, LLC",3,1.885464
2013-05,NEWFIELD EXPLORATION,38,19.089035
2013-05,"NOBLE ENERGY, INC.",22,79.405504
2013-05,NORTHSTAR OPERATING COMPANY,2,0.237811
2013-05,OASIS PETROLEUM,7,19.76204
2013-05,OCCIDENTAL OIL AND GAS,117,57.594504
2013-05,"OMNI OIL & GAS, INC.",18,0.28800000000000003
2013-05,PARALLEL PETROLEUM LLC,5,0.04311
2013-05,"PARSLEY ENERGY OPERATIONS, LLC",15,26.940131
2013-05,PARTEE DRILLING INC,2,1.46958
2013-05,"PATRIOT RESOURCES, INC.",2,1.45175
2013-05,PAYNE EXPLORATION COMPANY,1,9.946257
2013-05,PDC ENERGY,3,7.406186
2013-05,"PEAK POWDER RIVER RESOURCES, LLC",1,1.749864
2013-05,PENN VIRGINIA CORPORATION,6,26.950942
2013-05,PENNSYLVANIA GENERAL ENERGY,6,26.044325999999998
2013-05,PETEX,3,0.21016800000000002
2013-05,PETRO HARVESTER OPERATING COMPANY LLC,1,0.052798
2013-05,"PETRO HUNT, L.L.C.",4,10.739904
2013-05,"PETROGLYPH OPERATING COMPANY, INC.",4,1.151997
2013-05,"PETROPOINT ENERGY OPERATING, LLC.",1,0.047964
2013-05,PETROQUEST ENERGY LLC,2,5.627532
2013-05,PIONEER NATURAL RESOURCES,47,154.736589
2013-05,PLAINS EXPLORATION & PRODUCTION COMPANY,5,20.115925
2013-05,"PLYMOUTH EXPLORATION, LLC",1,2.970996
2013-05,PPC OPERATING COMPANY LLC,2,0.143501
2013-05,PRIMERA ENERGY,1,3.865994
2013-05,QEP ENERGY COMPANY,43,80.342831
2013-05,"QUANTUM RESOURCES MANAGEMENT, LLC",6,0.335244
2013-05,RANGE RESOURCES CORPORATION,25,98.082108
2013-05,"RAW OIL & GAS, INC.",1,0.07091
2013-05,"RED FORK (USA) INVESTMENTS, INC.",3,10.267194
2013-05,"RELIANCE ENERGY, INC",11,18.205362
2013-05,RESOLUTE NATURAL RESOURCES,4,2.2605459999999997
2013-05,REX ENERGY,2,15.064602
2013-05,"RICOCHET ENERGY, INC.",1,0.115619
2013-05,RIFE ENERGY OPERATING,1,0.12411
2013-05,"RING ENERGY, INC.",2,0.338478
2013-05,RK PETROLEUM CORP.,1,0.996773
2013-05,RKI EXPLORATION & PRODUCTION,1,3.232672
2013-05,ROFF OPERATING COMPANY,1,1.065708
2013-05,ROSETTA RESOURCES,7,24.10833
2013-05,ROSEWOOD RESOURCES,1,0.191079
2013-05,"ROVER OPERATING COMPANY, LLC",1,0.002688
2013-05,"RSP PERMIAN, LLC",4,6.223825
2013-05,"S. B. STREET OPERATING, INC.",1,0.000215
2013-05,SABINE OIL & GAS LLC,9,62.044444
2013-05,SAGA PETROLEUM LLC,4,0.51471
2013-05,SAMSON,11,12.684142
2013-05,SANDRIDGE ENERGY,68,77.005326
2013-05,SANGUINE GAS EXPLORATION,2,1.817945
2013-05,SENECA RESOURCES CORPORATION,3,13.700631
2013-05,SEP - OK 1 LLC,1,0.01827
2013-05,SHELL OIL COMPANY AFFILIATE,26,112.220445
2013-05,"SHERIDAN PRODUCTION COMPANY, LLC",13,1.627353
2013-05,"SILVER OAK ENERGY, LLC",1,0.130418
2013-05,SINCLAIR OIL & GAS COMPANY,1,2.584142
2013-05,"SLAWSON EXPLORATION COMPANY, INC.",9,17.976723
2013-05,SM ENERGY,21,93.66252
2013-05,SNYDER BROTHERS INC.,2,0.254772
2013-05,"SOUTHWEST ROYALTIES, INC.",6,0.482924
2013-05,SOUTHWESTERN ENERGY,46,229.89425661082052
2013-05,STANOLIND OPERATING LLC,2,0.024107999999999997
2013-05,STATOIL OIL & GAS LP,16,48.291721
2013-05,STELLER ENERGY & INVESTMENT CORP,1,1.51221
2013-05,STEPHENS PRODUCTION COMPANY,1,4.313778
2013-05,STONE ENERGY CORPORATION,2,10.691722
2013-05,STONEGATE PRODUCTION,1,4.183704
2013-05,"STORY OIL & GAS, INC.",1,1.584708
2013-05,STOUT ENERGY INC.,1,0.07896
2013-05,STRAT LAND EXPLORATION CO,1,0.0227514
2013-05,SUMMIT PETROLEUM LLC,3,2.822931
2013-05,SUNDANCE ENERGY,4,10.583241999999998
2013-05,"SWIFT ENERGY OPERATING, LLC",9,34.016197
2013-05,TALISMAN ENERGY USA INC.,21,72.426508
2013-05,"TAMARACK PETROLEUM COMPANY, INC.",1,0.666624
2013-05,"TANOS EXPLORATION, LLC",1,3.843387
2013-05,TECPETROL OPERATING LLC,1,0.051114
2013-05,TEXAS AMERICAN RESOURCES COMPANY,2,10.542553999999999
2013-05,"TEXLAND PETROLEUM, LP",2,0.064596
2013-05,THREE RIVERS OPERATING CO II LLC,8,9.973623
2013-05,TOP OPERATING CO.,1,0.616986
2013-05,"TRIAD ENERGY, INC.",1,0.362124
2013-05,TRIANGLE USA PETROLEUM CORPORATION,2,6.342588
2013-05,"TRILOGY RESOURCES, LLC",6,1.071721
2013-05,"TRUEVINE OPERATING, LLC",1,3.31929
2013-05,TXON PARTNERS LLC,2,0.07933000000000001
2013-05,"U.S. ENERCORP, LTD.",1,0.067183
2013-05,ULTRA RESOURCES,8,5.441332
2013-05,UNIT PETROLEUM,4,6.712579
2013-05,UNITEX OIL COMPANY,1,0.018396
2013-05,URSA OPERATING COMPANY LLC,11,36.4395806
2013-05,VALENCE OPERATING COMPANY,3,1.244722
2013-05,VAN OPERATING,2,0.037868
2013-05,"VERITAS ENERGY, LLC",1,0.264665
2013-05,"W&T OFFSHORE, INC.",1,1.574313
2013-05,"WALSH PETROLEUM, INC.",1,0.048108
2013-05,WARD PETROLEUM,1,1.186751
2013-05,"WG OPERATING, INC.",1,0.021076
2013-05,WHITING PETROLEUM,34,36.072919999999996
2013-05,WILDHORSE RESOURCES LLC,6,18.940768
2013-05,WILLIAMS OIL COMPANY,3,0.82992
2013-05,"WOLVERINE GAS & OIL COMPANY OF UTAH, LLC",1,0.06311
2013-05,WOODBINE ACQUISITION LLC,1,2.742348
2013-05,WPX ENERGY,30,36.141399
2013-05,XTO ENERGY/EXXONMOBIL,84,280.411565
2013-05,"ZAVANNA, LLC",1,7.26159
2013-05,"ZENERGY, INC.",3,6.555098
2013-06,ABRAXAS PETROLEUM CORPORATION,2,11.253161
2013-06,AERA ENERGY LLC,55,2.930718
2013-06,"ALPHA SHALE RESOURCE, LP",2,36.975745
2013-06,"ALTA MESA SERVICES, LP",2,2.862404
2013-06,ANADARKO PETROLEUM CORPORATION,146,380.82953
2013-06,ANTERO RESOURCES CORPORATION,6,46.01478
2013-06,APACHE CORPORATION,90,161.752761
2013-06,APPALOOSA OPERATING COMPANY LLC,1,0.445975
2013-06,APPROACH RESOURCES,1,8.709834
2013-06,"ARROW OIL & GAS, LLC.",1,0.069034
2013-06,ARSENAL ENERGY USA INC.,2,4.610949
2013-06,"ARUBA PETROLEUM, INC.",2,4.04838
2013-06,ATHLON ENERGY OPERATING LLC,16,18.914118
2013-06,ATLANTIC EXPLORATION,3,11.066646
2013-06,"ATLAS ENERGY, L.P.",7,12.630007
2013-06,"AXIA ENERGY, LLC",7,8.030419
2013-06,"AZTEC DRILLING & OPERATING, LLC",4,0.0
2013-06,"B&W OPERATING, LLC",1,5.306196
2013-06,"BALLARD EXPLORATION COMPANY, INC.",1,0.059178
2013-06,"BASA RESOURCES, INC.",5,0.292362
2013-06,"BAYSWATER EXPLORATION & PRODUCTION, LLC",9,2.911496
2013-06,BAYTEX ENERGY USA LTD,4,12.859563000000001
2013-06,BEAN RESOURCES.COM,1,0.050565
2013-06,BERRY PETROLEUM,30,19.236921000000002
2013-06,BHP BILLITON PETROLEUM,27,106.83828
2013-06,"BIG STAR OIL & GAS, LLC",2,1.158895
2013-06,BILL BARRETT CORP,10,9.911583
2013-06,"BLACK CREEK OIL COMPANY, LLC",1,0.038346
2013-06,"BLACKBRUSH O & G, LLC",3,7.065072
2013-06,"BONANZA CREEK ENERGY, INC.",10,23.451807
2013-06,BP AMERICA PRODUCTION COMPANY,20,17.27978
2013-06,BREITBURN,9,2.4484393
2013-06,BRG LONE STAR LTD,2,0.359478
2013-06,BRIDWELL OIL COMPANY,3,0.055608
2013-06,CABOT OIL & GAS CORP,14,106.073609
2013-06,CALLON PETROLEUM OPERATING COMPANY,3,14.090133999999999
2013-06,"CALYX ENERGY, LLC",4,16.366939000000002
2013-06,"CAMBRIAN MANAGEMENT, LTD",1,2.285094
2013-06,"CAPSTONE NATURAL RESOURCES, LLC",3,0.29442
2013-06,"CARRIZO OIL & GAS, INC.",7,26.636205999999998
2013-06,CASTLETON COMMODITIES INTERNATIONAL,1,0.040757
2013-06,"CAZAR ENERGY, INC.",1,0.068166
2013-06,"CHAPARRAL ENERGY, LLC",5,8.426582
2013-06,"CHESAPEAKE OPERATING, INC.",119,511.745724
2013-06,CHEVRON USA INC.,57,68.975269
2013-06,CHEYENNE PETROLEUM COMPANY,2,10.518605999999998
2013-06,CHIEF OIL & GAS,7,40.643190000000004
2013-06,"CHOICE EXPLORATION, INC.",1,0.018913
2013-06,CIMAREX ENERGY CO.,8,21.860316
2013-06,CIMAREX ENERGY CO. OF COLORADO,7,14.759644999999999
2013-06,"CINNABAR ENERGY, LTD.",1,0.037044
2013-06,CIRQUE RESOURCES LP,1,2.460125
2013-06,CITATION OIL AND GAS CORP.,16,2.814844
2013-06,CITRUS ENERGY CORPORATION,1,7.127316
2013-06,"CLAYTON WILLIAMS ENERGY, INC.",4,13.362617
2013-06,COBRA OIL & GAS CORPORATION,1,1.426169
2013-06,COG OPERATING LLC,30,52.120703
2013-06,COMSTOCK OIL & GAS,8,43.214514
2013-06,CONOCOPHILLIPS COMPANY/BURLINGTON RESOURCES,41,73.235032
2013-06,CONSOL ENERGY INC.,12,80.142154
2013-06,"CONTINENTAL RESOURCES, INC",21,67.901451
2013-06,CORLENA OIL COMPANY,3,3.15457
2013-06,CRESCENT POINT ENERGY US CORP,9,5.109963
2013-06,"CROWNQUEST OPERATING, LLC",13,14.637672
2013-06,CUMMINGS OIL COMPANY,1,2.295426
2013-06,"CUSTER & WRIGHT OPERATING, INC",2,0.160524
2013-06,DELTA OIL & GAS LTD.,2,0.337491
2013-06,"DENBURY ONSHORE, LLC",1,0.039071
2013-06,DEVON ENERGY PRODUCTION COMPANY L. P.,73,341.515695
2013-06,DIAMONDBACK E&P LLC,5,19.349736
2013-06,"DISCOVERY OPERATING, INC.",1,0.214154
2013-06,"DORADO E&P PARTNERS, LLC",1,3.953916
2013-06,"E.G.L. RESOURCES, INC.",2,3.242988
2013-06,EAGLE ENERGY ACQUISITIONS LP,3,2.7851860000000004
2013-06,"EAGLE ROCK MID-CONTINENT OPERATING, LLC",3,7.450412999999999
2013-06,"EAGLERIDGE ENERGY, LLC",4,18.624051299999998
2013-06,EE3 LLC,1,0.217405
2013-06,"EF ENERGY, LLC",1,4.197767
2013-06,"ELEMENT PETRO OPERATING II, LLC",2,2.972409
2013-06,ELM RIDGE EXPLORATION CO LLC,2,0.065649
2013-06,ENCANA OIL & GAS (USA) INC.,55,236.827695
2013-06,ENDEAVOR ENERGY RESOURCES,7,13.341240999999998
2013-06,ENDURING RESOURCES LLC,2,23.161261
2013-06,ENERGEN RESOURCES CORPORATION,39,64.492849
2013-06,ENERGY CORPORATION OF AMERICA,3,13.883478
2013-06,ENERPLUS RESOURCES (USA) CORPORATION,4,16.356314
2013-06,"ENERVEST, LTD.",20,77.37517700000001
2013-06,"EOG RESOURCES, INC.",81,456.6904978
2013-06,EP ENERGY,19,134.305106
2013-06,EQT PRODUCTION,8,57.092996
2013-06,"EXCO RESOURCES, INC.",4,12.997824
2013-06,"EXCO/HGI JV ASSETS, LLC",4,0.869442
2013-06,"EXL PETROLEUM, LP",1,1.252661
2013-06,EXTEX OPERATING COMPANY,2,0.16058
2013-06,FAIRWAY RESOURCES OP. LLC,1,2.053757
2013-06,"FASKEN OIL AND RANCH, LTD.",9,16.366009
2013-06,FIDELITY EXPLORATION & PRODUCTION,1,1.499438
2013-06,"FIML NATURAL RESOURCES, LLC",10,14.03409
2013-06,"FORELAND OPERATING, LLC",1,10.530156
2013-06,FOREST OIL CORPORATION,9,21.367365
2013-06,FREEPORT-MCMORAN OIL & GAS,5,17.652038
2013-06,"FRITZLER RESOURCES, INC.",1,0.013069
2013-06,"FULCRUM EXPLORATION, LLC.",2,0.013
2013-06,"G3 OPERATING, LLC.",6,31.900812
2013-06,"GREAT WESTERN OIL & GAS COMPANY, LLC",2,0.757717
2013-06,"GREEN CENTURY EXPLORATION & PRODUCTION, LLC",1,0.036682
2013-06,GRIFFIN PETROLEUM COMPANY,1,0.013791
2013-06,GULFPORT ENERGY CORPORATION,2,9.635933999999999
2013-06,"HADAWAY CONSULTING AND ENGINEERING, LLC",3,5.485956
2013-06,HALCON RESOURCES CORPORATION,8,41.53927
2013-06,"HANNATHON PETROLEUM, LLC",3,8.557374
2013-06,HENRY RESOURCES LLC,6,4.723272000000001
2013-06,HESS CORPORATION,19,40.878837
2013-06,HIGHMOUNT EXPLORATION & PRODUCTION,2,4.4189039999999995
2013-06,HILCORP ENERGY COMPANY,1,0.07392
2013-06,"HOLMES EXPLORATION, LLC",2,4.5009429999999995
2013-06,HUNT OIL COMPANY,8,26.822338000000002
2013-06,INDIGO MINERALS,1,1.806661
2013-06,INTERSTATE EXPLORATIONS LLC,2,1.494402
2013-06,"JAMEX, INC.",2,2.2805679999999997
2013-06,"JETTA OPERATING COMPANY, INC",4,10.039133999999999
2013-06,JMA ENERGY COMPANY,1,2.533398
2013-06,JOHNSON & ERNST OPERATING CO.,1,0.00546
2013-06,JONES ENERGY LLC,2,3.250225
2013-06,"JUNO OPERATING COMPANY II, LLC",6,0.156791
2013-06,KAISER-FRANCIS OIL COMPANY,2,0.058464
2013-06,"KILLAM OIL CO., LTD.",1,0.158168
2013-06,KIRKPATRICK OIL COMPANY,2,3.539062
2013-06,KODIAK OIL & GAS CORP,17,54.969359
2013-06,LA VERNIA OIL,1,0.016968
2013-06,LANCE RUFFEL OIL AND GAS,1,2.356494
2013-06,"LAREDO PETROLEUM, INC.",13,26.964092
2013-06,LCS PRODUCTION COMPANY,6,0.149037
2013-06,"LEGACY OIL & GAS ND, INC.",2,0.203675
2013-06,LEGACY RESERVES OPERATING LP,2,0.5436000000000001
2013-06,LENORMAN OPERATING LLC,2,6.308573
2013-06,LEWIS ENERGY GROUP,12,38.8894221475
2013-06,LEWIS OPERATING CO.,1,0.021118
2013-06,LIBERTY RESOURCES LLC,3,29.740662
2013-06,"LINN ENERGY, LLC",20,23.6812
2013-06,"LONGFELLOW ENERGY, LP",4,21.739974
2013-06,MACK ENERGY CO.,4,0.264351
2013-06,"MAGNUM PRODUCING, LP",1,2.114096
2013-06,MARATHON OIL,31,79.5468
2013-06,"MARLIN ENERGY RESOURCES, LLC",1,3.355422
2013-06,MATADOR PRODUCTION COMPANY,3,20.223594
2013-06,"MCELVAIN ENERGY, INC.",1,0.447426
2013-06,"MDS ENERGY, LTD",2,0.325824
2013-06,MEMORIAL RESOURCE DEVELOPMENT LLC,2,10.296006
2013-06,MERIT ENERGY COMPANY,5,2.866626
2013-06,MEWBOURNE OIL COMPANY,8,7.154578
2013-06,"MID-CON ENERGY OPERATING, LLC",1,0.027328
2013-06,MIDSTATES PETROLEUM COMPANY,10,16.689827
2013-06,MURPHY EXPLORATION AND PRODUCTION USA,14,96.031919
2013-06,"NADEL AND GUSSMAN PERMIAN, LLC",1,0.280182
2013-06,NAVIDAD RESOURCES LLC,1,2.119614
2013-06,"NEWARK E&P OPERATING, LLC",3,1.487724
2013-06,NEWFIELD EXPLORATION,40,68.854907
2013-06,"NOBLE ENERGY, INC.",34,105.908677
2013-06,NORTHSTAR OPERATING COMPANY,1,0.173344
2013-06,OASIS PETROLEUM,11,23.136576
2013-06,OCCIDENTAL OIL AND GAS,88,42.467068
2013-06,"OMNI OIL & GAS, INC.",12,0.192
2013-06,OPAL RESOURCES OPERATING COMPANY,2,1.570174
2013-06,PACIFIC ENERGY & MINING COMPANY,1,0.026562
2013-06,PARALLEL PETROLEUM LLC,3,0.03224
2013-06,"PARSLEY ENERGY OPERATIONS, LLC",12,19.517542
2013-06,"PATRIOT RESOURCES, INC.",2,2.007348
2013-06,PAUL GILLHAM OIL COMPANY,1,0.055216
2013-06,PAYNE EXPLORATION COMPANY,1,10.814428
2013-06,"PAYROCK ENERGY, LLC",1,0.966026
2013-06,PDC ENERGY,10,41.472076
2013-06,PENDRAGON OIL CO.,1,4.908966
2013-06,PENN VIRGINIA CORPORATION,2,31.096264
2013-06,PENNSYLVANIA GENERAL ENERGY,1,5.866938
2013-06,PETEX,3,0.18429600000000002
2013-06,PETRO HARVESTER OPERATING COMPANY LLC,1,0.0357
2013-06,"PETRO HUNT, L.L.C.",2,5.512122
2013-06,"PETROGLYPH OPERATING COMPANY, INC.",4,0.496904
2013-06,PETROPLEX ENERGY INC.,1,1.872223
2013-06,"PIEDRA OPERATING, LLC",1,0.973169
2013-06,PIONEER NATURAL RESOURCES,47,166.90758
2013-06,PLAINS EXPLORATION & PRODUCTION COMPANY,4,17.631749
2013-06,"PLYMOUTH EXPLORATION, LLC",2,5.325222
2013-06,PPC OPERATING COMPANY LLC,5,5.768415
2013-06,PRIMARY NATURAL RESOURCES III,1,3.110354
2013-06,PRIMEXX OPERATING CORPORATION,1,4.464033
2013-06,QEP ENERGY COMPANY,19,44.808959
2013-06,"QUANTUM RESOURCES MANAGEMENT, LLC",5,1.18797
2013-06,RANGE RESOURCES CORPORATION,20,85.965177
2013-06,"RED FORK (USA) INVESTMENTS, INC.",3,13.513687000000001
2013-06,"RED WILLOW PRODUCTION, LLC",1,6.794794
2013-06,"RELIANCE ENERGY, INC",14,16.840194
2013-06,"RENEGADE OIL & GAS COMPANY, LLC",1,0.076566
2013-06,RESOLUTE NATURAL RESOURCES,3,2.836259
2013-06,REX ENERGY,4,17.161082
2013-06,"RING ENERGY, INC.",6,0.896952
2013-06,RKI EXPLORATION & PRODUCTION,3,8.045224
2013-06,ROSETTA RESOURCES,9,23.537343
2013-06,"ROVER OPERATING COMPANY, LLC",1,0.01218
2013-06,"RSP PERMIAN, LLC",3,4.64499
2013-06,SABINE OIL & GAS LLC,4,39.420234
2013-06,SAMSON,6,5.192678
2013-06,SANDRIDGE ENERGY,58,64.052025
2013-06,SANGUINE GAS EXPLORATION,1,0.26027
2013-06,SENECA RESOURCES CORPORATION,3,19.364646
2013-06,"SEQUEL ENERGY, LLC",2,4.770905
2013-06,SHELL OIL COMPANY AFFILIATE,13,47.244299999999996
2013-06,"SHERIDAN PRODUCTION COMPANY, LLC",24,2.205741
2013-06,"SILVER OAK ENERGY, LLC",1,2.62395
2013-06,SINCLAIR OIL & GAS COMPANY,1,2.466232
2013-06,"SLAWSON EXPLORATION COMPANY, INC.",23,29.865299
2013-06,SM ENERGY,22,117.947154
2013-06,SNYDER BROTHERS INC.,2,0.319532
2013-06,"SOUTHWEST ROYALTIES, INC.",1,0.019915
2013-06,SOUTHWESTERN ENERGY,43,206.77153212512664
2013-06,STATOIL OIL & GAS LP,15,54.548413
2013-06,STELLER ENERGY & INVESTMENT CORP,2,2.848146
2013-06,STEPHENS PRODUCTION COMPANY,2,4.8867
2013-06,STONE ENERGY CORPORATION,6,31.945001
2013-06,STONEGATE PRODUCTION,1,5.608428
2013-06,SUMMIT PETROLEUM LLC,6,6.686508
2013-06,SUNDANCE ENERGY,1,6.164392
2013-06,SUNDOWN ENERGY L.P.,3,3.859223
2013-06,"SWIFT ENERGY OPERATING, LLC",4,14.490708
2013-06,TALISMAN ENERGY USA INC.,8,26.470738
2013-06,"TAMARACK PETROLEUM COMPANY, INC.",3,1.9474559999999999
2013-06,TECPETROL OPERATING LLC,1,0.189651
2013-06,"TELESIS OPERATING CO., INC.",2,0.098742
2013-06,TEMA OIL AND GAS COMPANY,1,0.513618
